molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors
CHEMBL3651638,active,9.0,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C(C)(C)C)nc2-c2ccnc(NC[C@H](C)NC(=O)OC)n2)c1Cl,582.1020000000001,4.9318000000000035,4.0,8.0
CHEMBL3651675,active,9.698970004336019,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(N)n2)c1Cl,450.92700000000025,3.9375000000000018,3.0,6.0
CHEMBL3651651,active,8.301029995663981,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(NC(C)C)n2)c1Cl,493.00800000000027,5.175600000000004,3.0,6.0
CHEMBL3651680,active,9.958607314841775,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(NC)n2)c1Cl,464.9540000000002,4.397000000000003,3.0,6.0
CHEMBL3651649,active,9.0,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccnc(NCC)n2)c1Cl,478.9810000000002,4.787100000000003,3.0,6.0
CHEMBL3651692,active,8.397940008672037,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C3CC3)nc2-c2ccncn2)c1Cl,435.91200000000015,4.355300000000003,2.0,5.0
CHEMBL1822084,active,7.119186407719209,CCCS(=O)(=O)Nc1cc(F)cc(C(=O)Nc2cnc3[nH]ccc3c2)c1F,394.4030000000001,3.2451000000000008,3.0,4.0
CHEMBL1822073,active,8.1249387366083,CCCS(=O)(=O)Nc1cc(F)cc(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,425.41700000000014,2.6487000000000007,3.0,6.0
CHEMBL5780307,active,8.010995384301463,CCCS(=O)(=O)Nc1cc(F)cc(Nc2ccc3ncn(C)c(=O)c3c2C)c1Cl,438.91200000000015,3.9297200000000023,2.0,5.0
CHEMBL5818063,active,7.79317412396815,CCCS(=O)(=O)Nc1cc(F)cc(Nc2ccc3ncn(C)c(=O)c3c2C)c1F,422.45700000000016,3.415420000000002,2.0,5.0
CHEMBL5845875,active,8.449771646944907,CCCS(=O)(=O)Nc1cc(F)cc(Oc2ccc3ncn(C)c(=O)c3c2C)c1Cl,439.8960000000002,3.9784200000000025,1.0,5.0
CHEMBL5788875,active,8.292429823902063,CCCS(=O)(=O)Nc1cc(F)cc(Oc2ccc3ncn(C)c(=O)c3c2C)c1F,423.44100000000014,3.464120000000002,1.0,5.0
CHEMBL2023339,active,6.8914011540264335,CCCS(=O)(=O)Nc1ccc(C)c(-c2ccc3nc(N)ncc3c2)c1,356.4510000000001,3.339120000000001,2.0,5.0
CHEMBL1822086,active,6.769551078621726,CCCS(=O)(=O)Nc1ccc(C)c(C(=O)Nc2cnc3[nH]ccc3c2)c1F,390.44000000000005,3.4144200000000016,3.0,4.0
CHEMBL3236465,active,6.070070439915412,CCCS(=O)(=O)Nc1ccc(C)c(Nc2ccc3ncn(C)c(=O)c3c2)c1,386.47700000000015,3.137220000000002,2.0,5.0
CHEMBL3751892,active,7.698970004336019,CCCS(=O)(=O)Nc1ccc(Cl)c(-c2cc3cnc4[nH]ncc4c3cc2OC)c1Cl,465.3620000000002,5.245200000000002,2.0,5.0
CHEMBL3732214,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NC(C)=O)nc2)c1F,428.8730000000001,3.2365000000000013,3.0,5.0
CHEMBL3733210,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NC(C)C)nc2)c1F,428.9170000000001,4.0984000000000025,3.0,5.0
CHEMBL3729241,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NC3CC3)nc2)c1F,426.9010000000001,3.852400000000002,3.0,5.0
CHEMBL3729849,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NCc3ccccc3)nc2)c1F,476.9610000000001,4.890200000000004,3.0,5.0
CHEMBL3729669,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(NCc3cccs3)nc2)c1F,482.9900000000001,4.951700000000003,3.0,6.0
CHEMBL3730067,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2ccc(Nc3ncc(C)s3)nc2)c1F,483.9780000000001,4.786620000000003,3.0,7.0
CHEMBL3733322,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cccnc2)c1F,371.821,3.278100000000001,2.0,4.0
CHEMBL3731433,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc(NC(C)=O)nc2)c1F,429.8610000000001,2.631500000000001,3.0,6.0
CHEMBL4288883,active,8.769806621130954,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]cc(OC)c3c2)c1F,440.8840000000001,3.7680000000000016,3.0,5.0
CHEMBL1822082,active,7.055517327849832,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]ccc3c2)c1,392.86800000000005,3.620300000000001,3.0,4.0
CHEMBL1822080,active,8.080921907623926,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]ccc3c2)c1Cl,427.3130000000001,4.2737000000000025,3.0,4.0
CHEMBL1822079,active,8.199970640755867,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]ccc3c2)c1F,410.85800000000006,3.759400000000002,3.0,4.0
CHEMBL1822071,active,7.214670164989233,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1,423.8820000000001,3.023900000000001,3.0,6.0
CHEMBL1822069,active,8.853871964321762,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1Cl,458.3270000000001,3.6773000000000016,3.0,6.0
CHEMBL1822068,active,7.964570261815451,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,441.8720000000001,3.163000000000001,3.0,6.0
CHEMBL1945165,active,7.251811972993799,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]ncc3c2)c1F,411.84600000000006,3.1544000000000008,3.0,5.0
CHEMBL3729238,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3ccccc3c2)c1F,421.8810000000001,4.431300000000003,2.0,4.0
CHEMBL3729055,inactive,5.0,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3ccccn23)c1F,410.85800000000006,3.530800000000001,2.0,4.0
CHEMBL3233047,active,7.250263684430939,CCCS(=O)(=O)Nc1ccc(Cl)c(N(C)c2ccc3ncn(C)c(=O)c3c2)c1F,438.91200000000015,3.6456000000000026,1.0,5.0
CHEMBL2046458,active,9.229147988357855,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2cccc3c(N)ncnc23)c1F,437.8840000000002,3.408500000000001,3.0,6.0
CHEMBL2047877,active,9.045757490560675,CCCS(=O)(=O)Nc1ccc(Cl)c(NC(=O)c2csc3c(N)ncnc23)c1F,443.9130000000002,3.4700000000000006,3.0,7.0
CHEMBL3236463,active,8.09151498112135,CCCS(=O)(=O)Nc1ccc(Cl)c(Nc2ccc3ncn(C)c(=O)c3c2)c1C#N,431.9050000000002,3.353880000000001,2.0,6.0
CHEMBL3236462,active,7.054777683364659,CCCS(=O)(=O)Nc1ccc(Cl)c(Nc2ccc3ncn(C)c(=O)c3c2)c1F,424.88500000000016,3.6213000000000015,2.0,5.0
CHEMBL5801663,active,7.856985199745905,CCCS(=O)(=O)Nc1ccc(Cl)c(Nc2ccc3ncn(C)c(=O)c3c2C)c1Cl,455.3670000000002,4.444020000000003,2.0,5.0
CHEMBL5789810,active,7.357535479757878,CCCS(=O)(=O)Nc1ccc(Cl)c(Nc2ccc3ncn(C)c(=O)c3c2C)c1F,438.9120000000002,3.9297200000000023,2.0,5.0
CHEMBL3236470,active,8.119186407719209,CCCS(=O)(=O)Nc1ccc(Cl)c(Oc2ccc3ncn(C)c(=O)c3c2)c1C#N,432.8890000000002,3.4025800000000013,1.0,6.0
CHEMBL3651636,active,9.346787486224656,CCCS(=O)(=O)Nc1ccc(F)c(-c2[nH]c(C3CC3)nc2-c2ccnc(NC[C@H](C)NC(=O)OC)n2)c1Cl,566.0590000000002,4.511700000000003,4.0,8.0
CHEMBL2023328,inactive,5.0,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3ccncc3[nH]2)c1F,351.378,3.6598000000000015,2.0,3.0
CHEMBL3752762,active,9.096910013008056,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(N)cc3cc2OC)c1F,407.4420000000001,3.922500000000002,2.0,5.0
CHEMBL2023340,active,8.0,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(N)nc3n(C)c2=O)c1F,409.4180000000001,2.0076,2.0,6.0
CHEMBL2023341,active,8.045757490560675,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NC)nc3n(C)c2=O)c1F,423.4450000000001,2.4671000000000003,2.0,6.0
CHEMBL2023499,active,7.821886747685368,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NC4CCOCC4)nc3n(C)c2=O)c1F,493.5360000000003,3.016300000000002,2.0,7.0
CHEMBL2023342,active,8.521433504406156,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NCC4CC4)nc3n(C)c2=O)c1F,463.5100000000002,3.247300000000002,2.0,6.0
CHEMBL2023498,active,8.152458186731824,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NCCCO)nc3n(C)c2=O)c1F,467.4980000000002,2.2196999999999996,3.0,7.0
CHEMBL2023497,active,8.2209087961545,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NCCO)nc3n(C)c2=O)c1F,453.4710000000002,1.8296,3.0,7.0
CHEMBL3753260,active,9.221848749616356,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NC[C@H](C)NC(=O)OC)cc3cc2CC)c1F,520.6020000000003,5.050500000000004,3.0,6.0
CHEMBL3752213,active,10.0,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(NC[C@H](C)NC(=O)OC)cc3cc2OC)c1F,522.5740000000003,4.496700000000003,3.0,7.0
CHEMBL2023500,active,9.300509154727795,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(Nc4ccccc4)nc3n(C)c2=O)c1F,485.51600000000013,4.169000000000002,2.0,6.0
CHEMBL2023501,active,9.300509154727795,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(Nc4cccnc4)nc3n(C)c2=O)c1F,486.50400000000013,3.564000000000002,2.0,7.0
CHEMBL2023502,active,9.397940008672037,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc(Nc4cnn(C)c4)nc3n(C)c2=O)c1F,489.50800000000015,2.9025000000000016,2.0,7.0
CHEMBL3753972,active,7.096910013008056,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]nc(C5CC5)c4c3cc2OC)c1Cl,488.9720000000002,5.608300000000004,2.0,5.0
CHEMBL3753129,active,6.657577319177793,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]nc(C5CC5)c4c3cc2OC)c1F,472.5170000000002,5.094000000000004,2.0,5.0
CHEMBL3752457,active,7.958607314841775,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]ncc4c3cc2OC)c1Cl,448.90700000000015,4.730900000000003,2.0,5.0
CHEMBL3753663,active,7.154901959985743,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]ncc4c3cc2OC)c1F,432.4520000000001,4.216600000000002,2.0,5.0
CHEMBL2023332,active,7.141342515909193,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cncc(Br)c3cn2)c1F,442.285,4.489200000000003,1.0,4.0
CHEMBL2023333,active,7.1487416512809245,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnccc3c(=O)n2C)c1F,393.4150000000001,3.030400000000001,1.0,4.0
CHEMBL2023331,active,6.617982957425132,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnccc3cn2)c1F,363.389,3.726700000000002,1.0,4.0
CHEMBL2023334,active,7.886056647693163,CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnccc3n(CCc3ccccc3)c2=O)c1F,483.5400000000002,4.736100000000004,1.0,4.0
CHEMBL2023335,active,6.260427655549908,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3cc(N)ncc3c2)c1F,377.41600000000005,3.9139000000000017,2.0,4.0
CHEMBL3754116,active,7.522878745280337,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3cc(NC[C@@H](C)NC(=O)OC)ncc3c2)c1F,492.5480000000002,4.488100000000003,3.0,6.0
CHEMBL3754618,active,9.096910013008056,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3cc(NC[C@H](C)NC(=O)OC)ncc3c2)c1F,492.5480000000002,4.488100000000003,3.0,6.0
CHEMBL2023329,active,6.468521082957745,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3ccncc3c2)c1F,362.401,4.331700000000003,1.0,3.0
CHEMBL2023338,inactive,5.0,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3nc(N)ncc3c2)c1,360.41400000000004,3.1698000000000013,2.0,5.0
CHEMBL2023336,active,6.851937464544562,CCCS(=O)(=O)Nc1ccc(F)c(-c2ccc3nc(N)ncc3c2)c1F,378.40400000000005,3.3089000000000013,2.0,5.0
CHEMBL3920123,active,9.154901959985743,CCCS(=O)(=O)Nc1ccc(F)c(-c2nn(C(C)C)cc2-c2ccnc(NC[C@H](C)NC(=O)OC)n2)c1F,551.6200000000002,4.174300000000002,3.0,8.0
CHEMBL3702558,active,7.795880017344075,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N(C)C4CCN(C)CC4)cnc32)c1F,585.6810000000002,4.451400000000004,1.0,8.0
CHEMBL3702560,active,8.154901959985743,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N(C)C4CCN(C)CC4)ncc32)c1F,585.6810000000002,4.451400000000004,1.0,8.0
CHEMBL3702556,active,6.527243550682788,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N4CCN(C)CC4)ccc32)c1F,556.6390000000004,4.277800000000004,1.0,7.0
CHEMBL3702557,active,6.903089986991944,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N4CCN(CCOC)CC4)ccc32)c1F,600.6920000000002,4.294400000000004,1.0,8.0
CHEMBL3702561,active,8.397940008672037,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C)CC4)ncc32)c1F,556.6430000000003,3.837800000000003,1.0,8.0
CHEMBL3702563,active,7.5376020021010435,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(C5CC5)CC4)ncc32)c1F,582.6810000000003,4.370400000000004,1.0,8.0
CHEMBL4212692,active,9.346787486224656,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,569.6820000000004,4.832900000000005,1.0,7.0
CHEMBL3702562,active,7.795880017344075,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ncc32)c1F,570.6700000000003,4.2279000000000035,1.0,8.0
CHEMBL3702564,active,7.376750709602099,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CCOC)CC4)ncc32)c1F,600.6960000000001,3.8544000000000027,1.0,9.0
CHEMBL3702565,active,7.3872161432802645,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCNCC4)ncc32)c1F,542.6160000000003,3.4956000000000023,2.0,8.0
CHEMBL1945019,active,6.037630664329979,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2ccc(N)nc2)c1F,370.3810000000001,2.346,3.0,5.0
CHEMBL3732180,inactive,5.0,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2ccc(NC(C)=O)nc2)c1F,412.4180000000001,2.722200000000001,3.0,5.0
CHEMBL1945020,active,6.6777807052660805,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc(N)c(Br)c2)c1F,449.2770000000001,3.1085000000000003,3.0,5.0
CHEMBL2436804,active,7.500312917381596,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(Br)cc4)nc3c2)c1F,550.3850000000002,5.069600000000003,3.0,5.0
CHEMBL2436793,active,6.9177533452563305,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(C#N)cc4)nc3c2)c1F,496.4990000000002,4.178780000000002,3.0,6.0
CHEMBL2436791,active,7.3448615651886175,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(C(F)(F)F)cc4)nc3c2)c1F,539.4860000000002,5.325900000000003,3.0,5.0
CHEMBL2436790,active,7.599462010608054,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(C)cc4)nc3c2)c1F,485.5160000000002,4.615520000000003,3.0,5.0
CHEMBL2436803,active,7.384576047114056,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(Cl)c(Cl)c4)nc3c2)c1F,540.3790000000002,5.613900000000004,3.0,5.0
CHEMBL2436809,active,7.950781977329818,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(Cl)cc4)cc3c2)c1F,504.9460000000002,5.565500000000004,3.0,4.0
CHEMBL2436808,active,7.099086932262331,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(Cl)cc4)nc3c2)c1F,505.9340000000002,4.960500000000003,3.0,5.0
CHEMBL2436802,active,7.005682847330363,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(F)c(F)c4)nc3c2)c1F,507.46900000000016,4.585300000000003,3.0,5.0
CHEMBL2436921,active,7.976747540366288,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(F)cc4)cc3c2)c1F,488.49100000000016,5.051200000000003,3.0,4.0
CHEMBL2436920,active,8.356547323513812,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(F)cc4)nc3c2)c1F,489.47900000000016,4.446200000000003,3.0,5.0
CHEMBL2436792,active,7.354086724966156,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(OC(F)(F)F)cc4)nc3c2)c1F,555.4850000000002,5.205700000000003,3.0,6.0
CHEMBL2436789,active,7.16083631708535,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(OC)cc4)nc3c2)c1F,501.5150000000002,4.315700000000003,3.0,6.0
CHEMBL2436794,active,6.438064236686219,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccc(S(C)(=O)=O)cc4)nc3c2)c1F,549.5810000000002,3.710600000000002,3.0,7.0
CHEMBL2436807,active,7.063586800288521,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(Br)c4)nc3c2)c1F,550.3850000000002,5.069600000000003,3.0,5.0
CHEMBL2436796,active,7.2441251443275085,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(C(F)(F)F)c4)nc3c2)c1F,539.4860000000002,5.325900000000003,3.0,5.0
CHEMBL2436806,active,7.461551948289783,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(Cl)c4)nc3c2)c1F,505.9340000000002,4.960500000000003,3.0,5.0
CHEMBL2436805,active,6.822319240151222,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(F)c4)nc3c2)c1F,489.47900000000016,4.446200000000003,3.0,5.0
CHEMBL2436795,active,6.866141874796665,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccc(OC)c4)nc3c2)c1F,501.5150000000002,4.315700000000003,3.0,6.0
CHEMBL2436919,active,7.782516055786093,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4)cc3c2)c1F,470.50100000000015,4.912100000000003,3.0,4.0
CHEMBL2436813,active,7.175223537524454,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4)nc3c2)c1F,471.48900000000015,4.307100000000003,3.0,5.0
CHEMBL2436801,active,6.312025379965444,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4Br)nc3c2)c1F,550.3850000000002,5.069600000000003,3.0,5.0
CHEMBL2436800,active,6.534617148551582,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4Cl)nc3c2)c1F,505.9340000000002,4.960500000000003,3.0,5.0
CHEMBL2436799,active,7.057991946977687,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccccc4F)nc3c2)c1F,489.47900000000016,4.446200000000003,3.0,5.0
CHEMBL2436798,active,8.522878745280337,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4cccnc4)nc3c2)c1F,472.47700000000015,3.7021000000000015,3.0,6.0
CHEMBL2436797,active,8.494850021680094,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(-c4ccncc4)nc3c2)c1F,472.47700000000015,3.7021000000000015,3.0,6.0
CHEMBL2436925,active,7.161150909262744,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C(C)(C)C)nc3c2)c1F,451.4990000000002,3.9376000000000024,3.0,5.0
CHEMBL2436924,active,7.221848749616356,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C(C)C)nc3c2)c1F,437.47200000000015,3.7635000000000023,3.0,5.0
CHEMBL2436922,active,7.3979400086720375,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C)nc3c2)c1F,409.4180000000001,2.948520000000001,3.0,5.0
CHEMBL2436926,active,7.508638306165727,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C4CCC4)nc3c2)c1F,449.48300000000023,3.907600000000002,3.0,5.0
CHEMBL2436812,inactive,5.29383717210694,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C4CCCNC4)nc3c2)c1F,478.52500000000026,3.1071000000000017,4.0,6.0
CHEMBL2436811,inactive,5.296407729963199,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(C4CCNCC4)nc3c2)c1F,478.52500000000026,3.1071000000000017,4.0,6.0
CHEMBL2436923,active,7.229147988357855,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]c(CC)nc3c2)c1F,423.44500000000016,3.2025000000000015,3.0,5.0
CHEMBL1822246,active,8.432914790336763,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(Br)c3c2)c1F,473.2990000000001,4.007600000000003,3.0,4.0
CHEMBL1822250,active,8.207608310501746,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(C(F)(F)F)c3c2)c1F,462.4000000000001,4.263900000000002,3.0,4.0
CHEMBL1822248,active,7.92009553233328,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(C)c3c2)c1F,408.4300000000001,3.5535200000000016,3.0,4.0
CHEMBL1822249,active,7.721246399047171,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(CC)c3c2)c1F,422.45700000000016,3.807500000000002,3.0,4.0
CHEMBL1822247,active,8.657577319177793,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(I)c3c2)c1F,520.2990000000001,3.849700000000002,3.0,4.0
CHEMBL4286375,active,8.088097003955967,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(N(C)C)c3c2)c1F,437.47200000000015,3.3111000000000015,3.0,5.0
CHEMBL4292292,active,8.319392571008212,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(OC)c3c2)c1F,424.42900000000014,3.253700000000001,3.0,5.0
CHEMBL1822083,active,6.6777807052660805,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]ccc3c2)c1,376.41300000000007,3.1060000000000008,3.0,4.0
CHEMBL1822087,active,7.419987887470576,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]ccc3c2)c1C,390.4400000000001,3.4144200000000016,3.0,4.0
CHEMBL1822078,active,7.3979400086720375,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]ccc3c2)c1F,394.4030000000001,3.2451000000000008,3.0,4.0
CHEMBL4292099,active,7.212327035312507,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cnc3c2)c1C,391.4280000000001,2.809420000000001,3.0,5.0
CHEMBL1945163,active,7.214670164989233,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cnc3c2)c1F,395.3910000000001,2.6401000000000003,3.0,5.0
CHEMBL1822241,active,7.619788758288394,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(Br)c3c2)c1F,474.2870000000001,3.4026000000000014,3.0,5.0
CHEMBL1939069,active,7.288192770958809,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C(C)C)c3c2)c1F,437.47200000000015,3.7635000000000023,3.0,5.0
CHEMBL1822245,active,8.236572006437063,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C(F)(F)F)c3c2)c1F,463.3880000000001,3.658900000000002,3.0,5.0
CHEMBL1822243,active,7.309803919971486,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C)c3c2)c1F,409.4180000000001,2.948520000000001,3.0,5.0
CHEMBL1939071,active,7.735182176990463,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C4CC4)c3c2)c1Cl,451.9110000000002,4.031800000000002,3.0,5.0
CHEMBL1939070,active,7.891096872332686,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(C4CC4)c3c2)c1F,435.4560000000002,3.517500000000002,3.0,5.0
CHEMBL1822244,active,8.036212172654444,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(CC)c3c2)c1F,423.44500000000016,3.2025000000000015,3.0,5.0
